Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
7519,261928.6016,12/11/2010 13:27:13,3151.580662,7,19,-0.550173163,3.698700905,17.21014435,16.79638768,69.178853,62.58640696,-6.48022E-05,0.098220229,0,0,0
7520,261958.6167,12/11/2010 13:27:43,3181.595773,7,19,-0.550173163,3.696918964,17.21014435,16.80097452,69.178853,62.60336837,-3.24249E-05,0.098220229,0,0,0
7521,261988.6318,12/11/2010 13:28:13,3211.610856,7,19,-0.550173163,3.695137262,17.21014435,16.80556134,69.178853,62.62032121,-3.23772E-05,0.098220229,0,0,0
7522,262018.6469,12/11/2010 13:28:43,3241.625921,7,19,-0.550173163,3.693193197,17.21014435,16.81014823,69.178853,62.63726599,-6.48022E-05,0.098220229,0,0,0
7523,262048.6619,12/11/2010 13:29:14,3271.640996,7,19,-0.550173163,3.691411257,17.21014435,16.81473516,69.178853,62.65420257,-6.48022E-05,0.098220229,0,0,0
7524,262078.6772,12/11/2010 13:29:44,3301.65622,7,19,-0.55035311,3.689629555,17.21014435,16.81932201,69.178853,62.6711306,-6.47545E-05,0.098220229,0,0,0
7525,262108.6922,12/11/2010 13:30:14,3331.671273,7,19,-0.549993217,3.688009501,17.21014435,16.82390887,69.178853,62.68805076,0,0.098220229,0,0,0
7526,262138.7072,12/11/2010 13:30:44,3361.686213,7,19,-0.549993217,3.68622756,17.21014435,16.82849568,69.178853,62.70496279,0,0.098220229,0,0,0
7527,262168.7224,12/11/2010 13:31:14,3391.701409,7,19,-0.549993217,3.684607744,17.21014435,16.83308256,69.178853,62.72186724,-3.23772E-05,0.098220229,0,0,0
7528,262198.7368,12/11/2010 13:31:44,3421.715871,7,19,-0.550173163,3.682825804,17.21014435,16.83765268,69.178853,62.73870228,0,0.098220229,0,0,0
7529,262228.7543,12/11/2010 13:32:14,3451.733342,7,19,-0.549813271,3.681367874,17.21014435,16.84225655,69.178853,62.75565399,0,0.098220229,0,0,0
7530,262258.7675,12/11/2010 13:32:44,3481.746516,7,19,-0.549993217,3.679585934,17.21014435,16.84684305,69.178853,62.7725342,-6.48022E-05,0.098220229,0,0,0
7531,262288.7826,12/11/2010 13:33:14,3511.76163,7,19,-0.550173163,3.678128004,17.21014435,16.85142995,69.178853,62.78940864,0,0.098220229,0,0,0
7532,262318.7976,12/11/2010 13:33:44,3541.776668,7,19,-0.550173163,3.676508188,17.21014435,16.85601688,69.178853,62.80627579,-3.23772E-05,0.098220229,0,0,0
7533,262348.8127,12/11/2010 13:34:14,3571.791792,7,19,-0.549993217,3.675050259,17.21014435,16.86060378,69.178853,62.82313561,3.24249E-05,0.098220229,0,0,0
7534,262378.8278,12/11/2010 13:34:44,3601.806864,7,19,-0.550173163,3.673268318,17.21014435,16.86519066,69.178853,62.83998826,-6.48022E-05,0.098220229,0,0,0
7535,262408.8428,12/11/2010 13:35:14,3631.821896,7,19,-0.550173163,3.671648264,17.21014435,16.86977756,69.178853,62.85683396,-6.48022E-05,0.098220229,0,0,0
7536,262438.8579,12/11/2010 13:35:44,3661.836971,7,19,-0.550173163,3.670190334,17.21014435,16.8743644,69.178853,62.87367255,-6.48022E-05,0.098220229,0,0,0
7537,262468.873,12/11/2010 13:36:14,3691.852062,7,19,-0.549993217,3.668894529,17.21014435,16.8789513,69.178853,62.89050445,-3.23772E-05,0.098220229,0,0,0
7538,262498.8881,12/11/2010 13:36:44,3721.867133,7,19,-0.549993217,3.6674366,17.21014435,16.88353816,69.178853,62.90732955,-3.23772E-05,0.098220229,0,0,0
7539,262528.9031,12/11/2010 13:37:14,3751.882171,7,19,-0.550173163,3.66597867,17.21014435,16.88812504,69.178853,62.92414798,-6.48022E-05,0.098220229,0,0,0
7540,262558.9182,12/11/2010 13:37:44,3781.897248,7,19,-0.550173163,3.664520741,17.21014435,16.89271192,69.178853,62.94095978,-6.48022E-05,0.098220229,0,0,0
7541,262588.9357,12/11/2010 13:38:14,3811.91477,7,19,-0.55035311,3.663062811,17.21014435,16.89729911,69.178853,62.95776611,-3.23772E-05,0.098220229,0,0,0
7542,262618.9506,12/11/2010 13:38:44,3841.929634,7,19,-0.550533056,3.661442995,17.21014435,16.90188598,69.178853,62.97456463,-6.48022E-05,0.098220229,0,0,0
7543,262648.9635,12/11/2010 13:39:14,3871.942524,7,19,-0.550173163,3.660470963,17.21014435,16.90647256,69.178853,62.99135561,3.23772E-05,0.098220229,0,0,0
7544,262678.9781,12/11/2010 13:39:44,3901.95719,7,19,-0.550173163,3.658851147,17.21014435,16.91105713,69.178853,63.00813268,0,0.098220229,0,0,0
7545,262708.9938,12/11/2010 13:40:14,3931.972828,7,19,-0.550173163,3.657393217,17.21014435,16.91564645,69.178853,63.02492077,0,0.098220229,0,0,0
7546,262739.0089,12/11/2010 13:40:44,3961.987998,7,19,-0.549993217,3.656097174,17.21014435,16.92023338,69.178853,63.04169364,-3.23772E-05,0.098220229,0,0,0
7547,262769.0239,12/11/2010 13:41:14,3992.002956,7,19,-0.550173163,3.654477358,17.21014435,16.92482017,69.178853,63.05845958,-3.23772E-05,0.098220229,0,0,0
7548,262799.039,12/11/2010 13:41:44,4022.018021,7,19,-0.550173163,3.653019428,17.21014435,16.92940715,69.178853,63.07521967,-6.48022E-05,0.098220229,0,0,0
7549,262829.0558,12/11/2010 13:42:14,4052.034823,7,19,-0.55035311,3.651723385,17.21014435,16.93399426,69.178853,63.09197378,-3.24249E-05,0.098220229,0,0,0
7550,262859.069,12/11/2010 13:42:44,4082.048054,7,19,-0.55035311,3.650265455,17.21014435,16.93858091,69.178853,63.10871959,-3.24249E-05,0.098220229,0,0,0
7551,262889.0841,12/11/2010 13:43:14,4112.063135,7,19,-0.550173163,3.648645639,17.21014435,16.94316776,69.178853,63.12545937,-3.23772E-05,0.098220229,0,0,0
7552,262919.0992,12/11/2010 13:43:44,4142.078227,7,19,-0.550173163,3.647349596,17.21014435,16.94775457,69.178853,63.14219246,-3.24249E-05,0.098220229,0,0,0
7553,262949.1144,12/11/2010 13:44:14,4172.093409,7,19,-0.549993217,3.646053791,17.21014435,16.95234151,69.178853,63.15891939,3.24249E-05,0.098220229,0,0,0
7554,262979.1294,12/11/2010 13:44:44,4202.108481,7,19,-0.550173163,3.644595861,17.21014435,16.95692839,69.178853,63.1756394,0,0.098220229,0,0,0
7555,263009.1445,12/11/2010 13:45:14,4232.123596,7,19,-0.55035311,3.642975807,17.21014435,16.96151518,69.178853,63.19235237,-6.48022E-05,0.098220229,0,0,0
7556,263039.1596,12/11/2010 13:45:44,4262.138627,7,19,-0.550173163,3.641517878,17.21014435,16.96610205,69.178853,63.20905877,-3.24249E-05,0.098220229,0,0,0
7557,263069.1747,12/11/2010 13:46:14,4292.153721,7,19,-0.550173163,3.640059948,17.21014435,16.97068894,69.178853,63.22575833,0,0.098220229,0,0,0
7558,263099.1896,12/11/2010 13:46:44,4322.168651,7,19,-0.550173163,3.638278008,17.21014435,16.97527579,69.178853,63.24245085,-3.24249E-05,0.098220229,0,0,0
7559,263129.2048,12/11/2010 13:47:14,4352.183896,7,19,-0.550173163,3.636820078,17.21014435,16.97986266,69.178853,63.2591364,-6.48022E-05,0.098220229,0,0,0
7560,263159.22,12/11/2010 13:47:44,4382.199025,7,19,-0.550173163,3.635200262,17.21014435,16.98444955,69.178853,63.27581487,-3.23772E-05,0.098220229,0,0,0
7561,263189.2348,12/11/2010 13:48:14,4412.213894,7,19,-0.55035311,3.633580446,17.21014435,16.98903645,69.178853,63.29248615,-9.71794E-05,0.098220229,0,0,0
7562,263219.2499,12/11/2010 13:48:44,4442.228965,7,19,-0.549993217,3.632284403,17.21014435,16.99362332,69.178853,63.30914998,-3.24249E-05,0.098220229,0,0,0
7563,263249.265,12/11/2010 13:49:14,4472.244034,7,19,-0.550173163,3.630502462,17.21014435,16.99821017,69.178853,63.32580623,-3.24249E-05,0.098220229,0,0,0
7564,263279.2801,12/11/2010 13:49:44,4502.259113,7,19,-0.550173163,3.628882647,17.21014435,17.00279712,69.178853,63.3424553,-3.23772E-05,0.098220229,0,0,0
7565,263309.2951,12/11/2010 13:50:14,4532.27419,7,19,-0.550173163,3.627100706,17.21014435,17.007384,69.178853,63.35909629,-6.48022E-05,0.098220229,0,0,0
7566,263339.3102,12/11/2010 13:50:44,4562.289272,7,19,-0.55035311,3.625318766,17.21014435,17.01197088,69.178853,63.37572952,-6.48022E-05,0.098220229,0,0,0
7567,263369.3253,12/11/2010 13:51:14,4592.304329,7,19,-0.550173163,3.62369895,17.21014435,17.01655784,69.178853,63.39235494,-3.23772E-05,0.098220229,0,0,0
7568,263399.3404,12/11/2010 13:51:44,4622.31941,7,19,-0.55035311,3.621754885,17.21014435,17.02114477,69.178853,63.40897205,-3.24249E-05,0.098220229,0,0,0
7569,263429.3573,12/11/2010 13:52:14,4652.336364,7,19,-0.550173163,3.619972944,17.21014435,17.02573195,69.178853,63.42558164,-6.48022E-05,0.098220229,0,0,0
7570,263459.3705,12/11/2010 13:52:44,4682.349571,7,19,-0.549993217,3.618029118,17.21014435,17.03031859,69.178853,63.44218071,-6.48022E-05,0.098220229,0,0,0
7571,263489.3856,12/11/2010 13:53:14,4712.364634,7,19,-0.550173163,3.616085291,17.21014435,17.03490544,69.178853,63.45877179,-3.23772E-05,0.098220229,0,0,0
7572,263519.4007,12/11/2010 13:53:44,4742.379766,7,19,-0.549813271,3.614141464,17.21014435,17.03949232,69.178853,63.47535403,-3.23772E-05,0.098220229,0,0,0
7573,263549.4158,12/11/2010 13:54:14,4772.394834,7,19,-0.549993217,3.612197399,17.21014435,17.04407919,69.178853,63.49192693,-3.24249E-05,0.098220229,0,0,0
7574,263579.4308,12/11/2010 13:54:44,4802.409867,7,19,-0.550173163,3.609929562,17.21014435,17.04866609,69.178853,63.50849036,-6.48022E-05,0.098220229,0,0,0
7575,263609.4459,12/11/2010 13:55:14,4832.424943,7,19,-0.550173163,3.607661724,17.21014435,17.05325301,69.178853,63.52504399,-6.48022E-05,0.098220229,0,0,0
7576,263639.461,12/11/2010 13:55:44,4862.440016,7,19,-0.550173163,3.605555773,17.21014435,17.05783992,69.178853,63.54158721,-6.48022E-05,0.098220229,0,0,0
7577,263669.4761,12/11/2010 13:56:14,4892.455126,7,19,-0.550173163,3.603125811,17.21014435,17.06242688,69.178853,63.55812005,-6.48022E-05,0.098220229,0,0,0
7578,263699.4911,12/11/2010 13:56:44,4922.470166,7,19,-0.550173163,3.600696087,17.21014435,17.06701377,69.178853,63.57464163,-9.71794E-05,0.098220229,0,0,0
7579,263729.5063,12/11/2010 13:57:14,4952.485307,7,19,-0.550173163,3.598104239,17.21014435,17.07160071,69.178853,63.59115184,-6.48022E-05,0.098220229,0,0,0
7580,263759.5214,12/11/2010 13:57:44,4982.500474,7,19,-0.549993217,3.595350266,17.21014435,17.07618768,69.178853,63.60765008,-6.48022E-05,0.098220229,0,0,0
7581,263789.5364,12/11/2010 13:58:14,5012.515412,7,19,-0.550173163,3.592596531,17.21014435,17.08077461,69.178853,63.62413543,-6.48022E-05,0.098220229,0,0,0
7582,263819.5516,12/11/2010 13:58:44,5042.530625,7,19,-0.550173163,3.589680672,17.21014435,17.08536152,69.178853,63.64060729,-6.48022E-05,0.098220229,0,0,0
7583,263849.5665,12/11/2010 13:59:14,5072.545557,7,19,-0.550173163,3.586278915,17.21014435,17.08994842,69.178853,63.65706479,-6.47545E-05,0.098220229,0,0,0
7584,263879.5816,12/11/2010 13:59:44,5102.560631,7,19,-0.550533056,3.582876921,17.21014435,17.09453534,69.178853,63.67350728,-9.72271E-05,0.098220229,0,0,0
7585,263909.5967,12/11/2010 14:00:14,5132.575706,7,19,-0.550173163,3.579313278,17.21014435,17.09912226,69.178853,63.68993354,-9.71794E-05,0.098220229,0,0,0
7586,263939.6117,12/11/2010 14:00:44,5162.590771,7,19,-0.550173163,3.575425386,17.21014435,17.10370915,69.178853,63.70634224,-9.71794E-05,0.098220229,0,0,0
7587,263969.6268,12/11/2010 14:01:15,5192.60587,7,19,-0.550173163,3.571051598,17.21014435,17.10829607,69.178853,63.72273242,-0.000129604,0.098220229,0,0,0
7588,263999.642,12/11/2010 14:01:45,5222.621058,7,19,-0.549993217,3.566515923,17.21014435,17.11288303,69.178853,63.73910246,-0.000129557,0.098220229,0,0,0
7589,264029.6588,12/11/2010 14:02:15,5252.637825,7,19,-0.550173163,3.561494112,17.21014435,17.11747019,69.178853,63.75545123,-0.000129604,0.098220229,0,0,0
7590,264059.672,12/11/2010 14:02:45,5282.651087,7,19,-0.550173163,3.55582428,17.21014435,17.12205683,69.178853,63.77177399,-0.000162029,0.098220229,0,0,0
7591,264089.6874,12/11/2010 14:03:15,5312.666439,7,19,-0.550173163,3.549668789,17.21014435,17.12664379,69.178853,63.788071,-0.000194359,0.098220229,0,0,0
7592,264119.7022,12/11/2010 14:03:45,5342.681231,7,19,-0.549993217,3.542865038,17.21014435,17.1312307,69.178853,63.8043379,-0.000194407,0.098220229,0,0,0
7593,264149.7173,12/11/2010 14:04:15,5372.696374,7,19,-0.550173163,3.535089493,17.21014435,17.13581772,69.178853,63.82057146,-0.000194407,0.098220229,0,0,0
7594,264179.7323,12/11/2010 14:04:45,5402.711404,7,19,-0.550533056,3.525856018,17.21014435,17.14040471,69.178853,63.83676676,-0.000291586,0.098220229,0,0,0
7595,264209.7474,12/11/2010 14:05:15,5432.726475,7,19,-0.55035311,3.515974522,17.21014435,17.14499163,69.178853,63.85291827,-0.000291586,0.098220229,0,0,0
7596,264239.7626,12/11/2010 14:05:45,5462.741613,7,19,-0.550173163,3.504311085,17.21014435,17.14957862,69.178853,63.86901998,-0.000323963,0.098220229,0,0,0
7597,264269.7776,12/11/2010 14:06:15,5492.75663,7,19,-0.550173163,3.490541697,17.21014435,17.1541656,69.178853,63.88506359,-0.00042119,0.098220229,0,0,0
7598,264299.7926,12/11/2010 14:06:45,5522.771699,7,19,-0.55035311,3.474504709,17.21014435,17.15875256,69.178853,63.90103915,-0.000485945,0.098220229,0,0,0
7599,264329.8078,12/11/2010 14:07:15,5552.786832,7,19,-0.550173163,3.455713511,17.21014435,17.16333952,69.178853,63.91693504,-0.000550795,0.098220229,0,0,0
7600,264359.8228,12/11/2010 14:07:45,5582.801843,7,19,-0.549993217,3.43368268,17.21014435,17.16792647,69.178853,63.93273697,-0.000615597,0.098220229,0,0,0
7601,264389.8379,12/11/2010 14:08:15,5612.816952,7,19,-0.550173163,3.407278061,17.21014435,17.1725134,69.178853,63.94842793,-0.000745153,0.098220229,0,0,0
7602,264419.853,12/11/2010 14:08:45,5642.832044,7,19,-0.550173163,3.376013756,17.21014435,17.17710034,69.178853,63.96398762,-0.000907135,0.098220229,0,0,0
7603,264449.868,12/11/2010 14:09:15,5672.847078,7,19,-0.550173163,3.338755608,17.21014435,17.18168729,69.178853,63.97939057,-0.001101542,0.098220229,0,0,0
7604,264479.8831,12/11/2010 14:09:45,5702.862133,7,19,-0.549813271,3.293884039,17.21014435,17.18627427,69.178853,63.99460532,-0.001231098,0.098220229,0,0,0
7605,264509.9005,12/11/2010 14:10:15,5732.8796,7,19,-0.549993217,3.238806725,17.21014435,17.19086177,69.178853,64.00959366,-0.001619959,0.098220229,0,0,0
7606,264539.9133,12/11/2010 14:10:45,5762.892365,7,19,-0.550173163,3.170608282,17.21014435,17.19544863,69.178853,64.02429941,-0.002008724,0.098220229,0,0,0
7607,264569.9135,12/11/2010 14:11:15,5792.892599,7,19,-0.550173163,3.080864906,17.21014435,17.20003363,69.178853,64.0386423,-0.002786255,0.098220229,0,0,0
7608,264593.9905,12/11/2010 14:11:39,5816.969538,7,19,-0.550173163,2.980592251,17.21014435,17.20371329,69.178853,64.04980394,-0.003725815,0.098220229,0,0,0
7609,264613.5682,12/11/2010 14:11:58,5836.547208,7,19,-0.550173163,2.880481482,17.21014435,17.20670523,69.178853,64.05857505,-0.004244185,0.098220229,0,0,0
7610,264631.8647,12/11/2010 14:12:17,5854.843731,7,19,-0.550173163,2.780370474,17.21014435,17.20950133,69.178853,64.0664898,-0.004406214,0.098220229,0,0,0
7611,264647.0988,12/11/2010 14:12:32,5870.077842,7,19,-0.550173163,2.699860811,17.21014435,17.21182951,69.178853,64.07286855,-0.004146957,0.098220229,0,0,0
7612,264707.1006,12/11/2010 14:13:32,60.01450855,8,19,0,3.330980062,17.21014435,17.21182951,69.178853,64.07286855,0.001425552,0.098220229,0,0,0
7613,264707.2764,12/11/2010 14:13:32,0.187473791,9,19,0.000105761,3.331141949,17.21014435,17.21182951,69.17885302,64.07286855,0,0.102094792,0,0,0
7614,264712.1046,12/11/2010 14:13:37,5.015644789,9,19,-0.002233554,3.338755608,17.21014435,17.21183243,69.17885303,64.07287828,0.001004362,0.102094792,0,0,0
7615,264742.1393,12/11/2010 14:14:07,30.01517316,1,20,0,3.376013756,17.21014435,17.21183243,69.17885303,64.07287828,0.000809956,0.102094792,0,0,0
7616,264772.1543,12/11/2010 14:14:37,60.03014093,1,20,0,3.401446342,17.21014435,17.21183243,69.17885303,64.07287828,0.000583172,0.102094792,0,0,0
7617,264802.1694,12/11/2010 14:15:07,90.04520678,1,20,0,3.420561314,17.21014435,17.21183243,69.17885303,64.07287828,0.000421143,0.102094792,0,0,0
7618,264832.1376,12/11/2010 14:15:37,120.0134072,1,20,0,3.436274529,17.21014435,17.21183243,69.17885303,64.07287828,0.000388765,0.102094792,0,0,0
7619,264862.1434,12/11/2010 14:16:08,30.01519869,2,20,0.549844861,3.658689022,17.21472925,17.21183243,69.19543001,64.07287828,0.001781893,0.102094792,0,0,0
7620,264892.1584,12/11/2010 14:16:38,60.03013117,2,20,0.549844861,3.706638575,17.21931417,17.21183243,69.21232423,64.07287828,0.001036739,0.102094792,0,0,0
7621,264922.1736,12/11/2010 14:17:08,90.04535914,2,20,0.549844861,3.737092972,17.22389936,17.21183243,69.22939381,64.07287828,0.000680351,0.102094792,0,0,0
7622,264952.1885,12/11/2010 14:17:38,120.0602846,2,20,0.549844861,3.759123802,17.22848439,17.21183243,69.24658159,64.07287828,0.000485945,0.102094792,0,0,0
7623,264982.2037,12/11/2010 14:18:08,150.0754914,2,20,0.549664915,3.775646925,17.23306947,17.21183243,69.26385707,64.07287828,0.000388765,0.102094792,0,0,0
7624,265012.2187,12/11/2010 14:18:38,180.090441,2,20,0.549844861,3.787796259,17.23765455,17.21183243,69.28119757,64.07287828,0.000323963,0.102094792,0,0,0
7625,265042.2356,12/11/2010 14:19:08,210.1073713,2,20,0.550024807,3.796219826,17.24224002,17.21183243,69.29858645,64.07287828,0.000194359,0.102094792,0,0,0
7626,265072.2489,12/11/2010 14:19:38,240.1206211,2,20,0.550024807,3.803185463,17.24682493,17.21183243,69.31600811,64.07287828,0.000161982,0.102094792,0,0,0
7627,265102.2639,12/11/2010 14:20:08,270.1356856,2,20,0.550024807,3.808855295,17.25141009,17.21183243,69.3334592,64.07287828,0.000161982,0.102094792,0,0,0
7628,265132.279,12/11/2010 14:20:38,300.1507845,2,20,0.549844861,3.813877106,17.25599534,17.21183243,69.35093567,64.07287828,9.72271E-05,0.102094792,0,0,0
7629,265162.2942,12/11/2010 14:21:08,330.1659698,2,20,0.550024807,3.819060802,17.2605806,17.21183243,69.36843536,64.07287828,0.000162029,0.102094792,0,0,0
7630,265192.3091,12/11/2010 14:21:38,360.1809061,2,20,0.550024807,3.823596478,17.26516578,17.21183243,69.38595635,64.07287828,0.000129604,0.102094792,0,0,0
7631,265222.3242,12/11/2010 14:22:08,390.1959761,2,20,0.550024807,3.827646255,17.26975107,17.21183243,69.40349798,64.07287828,9.71794E-05,0.102094792,0,0,0
7632,265252.3393,12/11/2010 14:22:38,420.2110549,2,20,0.550024807,3.831858158,17.27433629,17.21183243,69.42105862,64.07287828,9.72271E-05,0.102094792,0,0,0
7633,265282.3567,12/11/2010 14:23:08,450.2285042,2,20,0.549844861,3.835745811,17.27892184,17.21183243,69.43863907,64.07287828,9.71794E-05,0.102094792,0,0,0
7634,265312.3716,12/11/2010 14:23:38,480.2434087,2,20,0.549844861,3.839633703,17.28350705,17.21183243,69.45623606,64.07287828,9.71794E-05,0.102094792,0,0,0
7635,265342.3846,12/11/2010 14:24:08,510.2563275,2,20,0.550204754,3.84335947,17.28809192,17.21183243,69.47384894,64.07287828,9.71794E-05,0.102094792,0,0,0
7636,265372.3996,12/11/2010 14:24:38,540.2713708,2,20,0.550024807,3.847085238,17.29267711,17.21183243,69.49147992,64.07287828,0.000129604,0.102094792,0,0,0
7637,265402.4147,12/11/2010 14:25:08,570.2864591,2,20,0.549844861,3.850649118,17.2972623,17.21183243,69.50912739,64.07287828,0.000129604,0.102094792,0,0,0
7638,265432.4298,12/11/2010 14:25:38,600.3015159,2,20,0.550024807,3.854050875,17.30184749,17.21183243,69.52679099,64.07287828,9.71794E-05,0.102094792,0,0,0
7639,265462.445,12/11/2010 14:26:08,630.3167108,2,20,0.550024807,3.857452631,17.3064327,17.21183243,69.54447044,64.07287828,9.71794E-05,0.102094792,0,0,0
7640,265492.46,12/11/2010 14:26:38,660.3317369,2,20,0.549844861,3.860854626,17.3110179,17.21183243,69.56216536,64.07287828,9.72271E-05,0.102094792,0,0,0
7641,265522.475,12/11/2010 14:27:08,690.3467608,2,20,0.550024807,3.863932371,17.31560307,17.21183243,69.57987526,64.07287828,3.23772E-05,0.102094792,0,0,0
7642,265552.4901,12/11/2010 14:27:38,720.3618779,2,20,0.550024807,3.867172241,17.3201883,17.21183243,69.59760014,64.07287828,6.48022E-05,0.102094792,0,0,0
7643,265582.5053,12/11/2010 14:28:08,750.3770548,2,20,0.549844861,3.870412111,17.32477348,17.21183243,69.6153391,64.07287828,0.000129604,0.102094792,0,0,0
7644,265612.5202,12/11/2010 14:28:38,780.3919832,2,20,0.550024807,3.873327971,17.32935862,17.21183243,69.63309181,64.07287828,6.48022E-05,0.102094792,0,0,0
7645,265642.5371,12/11/2010 14:29:08,810.4088995,2,20,0.550204754,3.876405716,17.33394414,17.21183243,69.65085947,64.07287828,0.000129604,0.102094792,0,0,0
7646,265672.5505,12/11/2010 14:29:38,840.4222586,2,20,0.549844861,3.878997564,17.33852901,17.21183243,69.66863745,64.07287828,6.48022E-05,0.102094792,0,0,0
7647,265702.5654,12/11/2010 14:30:08,870.4371836,2,20,0.549844861,3.881589413,17.34311415,17.21183243,69.68642895,64.07287828,6.48022E-05,0.102094792,0,0,0
7648,265732.5806,12/11/2010 14:30:38,900.4523887,2,20,0.549844861,3.884181261,17.34769931,17.21183243,69.70423252,64.07287828,6.47545E-05,0.102094792,0,0,0
7649,265762.5956,12/11/2010 14:31:08,930.4673943,2,20,0.550024807,3.886611223,17.35228444,17.21183243,69.72204737,64.07287828,9.71794E-05,0.102094792,0,0,0
7650,265792.6107,12/11/2010 14:31:38,960.4824197,2,20,0.550024807,3.889041185,17.35686964,17.21183243,69.7398733,64.07287828,9.72271E-05,0.102094792,0,0,0
7651,265822.6257,12/11/2010 14:32:08,990.4975006,2,20,0.550024807,3.890985012,17.3614548,17.21183243,69.75770953,64.07287828,6.48022E-05,0.102094792,0,0,0
7652,265852.641,12/11/2010 14:32:38,1020.512802,2,20,0.550024807,3.89325285,17.36604003,17.21183243,69.77555589,64.07287828,9.71794E-05,0.102094792,0,0,0
7653,265882.6559,12/11/2010 14:33:08,1050.527683,2,20,0.549844861,3.89503479,17.37062519,17.21183243,69.79341142,64.07287828,3.23772E-05,0.102094792,0,0,0
7654,265912.671,12/11/2010 14:33:38,1080.542726,2,20,0.550024807,3.897302628,17.37521039,17.21183243,69.81127628,64.07287828,6.48022E-05,0.102094792,0,0,0
7655,265942.6861,12/11/2010 14:34:08,1110.557813,2,20,0.550024807,3.898922682,17.37979555,17.21183243,69.82914923,64.07287828,3.24249E-05,0.102094792,0,0,0
7656,265972.7011,12/11/2010 14:34:38,1140.572903,2,20,0.549844861,3.900704384,17.38438076,17.21183243,69.84703093,64.07287828,3.23772E-05,0.102094792,0,0,0
7657,266002.7162,12/11/2010 14:35:08,1170.587967,2,20,0.549844861,3.902486324,17.38896592,17.21183243,69.86492069,64.07287828,3.23772E-05,0.102094792,0,0,0
7658,266032.7313,12/11/2010 14:35:38,1200.60304,2,20,0.550024807,3.904106379,17.39355108,17.21183243,69.88281835,64.07287828,0,0.102094792,0,0,0
7659,266062.7465,12/11/2010 14:36:08,1230.618235,2,20,0.549844861,3.905888319,17.39813625,17.21183243,69.90072395,64.07287828,3.24249E-05,0.102094792,0,0,0
7660,266092.7614,12/11/2010 14:36:38,1260.633198,2,20,0.550024807,3.907670021,17.40272141,17.21183243,69.91863735,64.07287828,6.47545E-05,0.102094792,0,0,0
7661,266122.7765,12/11/2010 14:37:08,1290.648278,2,20,0.550024807,3.909290075,17.40730662,17.21183243,69.93655851,64.07287828,6.48022E-05,0.102094792,0,0,0
7662,266152.7917,12/11/2010 14:37:38,1320.66347,2,20,0.550024807,3.911072016,17.41189186,17.21183243,69.95448742,64.07287828,3.24249E-05,0.102094792,0,0,0
7663,266182.8067,12/11/2010 14:38:08,1350.678435,2,20,0.550024807,3.912529945,17.41647707,17.21183243,69.97242383,64.07287828,6.48022E-05,0.102094792,0,0,0
7664,266212.8218,12/11/2010 14:38:38,1380.693509,2,20,0.550024807,3.914311886,17.42106238,17.21183243,69.99036817,64.07287828,9.72271E-05,0.102094792,0,0,0
7665,266242.8391,12/11/2010 14:39:08,1410.71083,2,20,0.549844861,3.915931702,17.4256479,17.21183243,70.00832088,64.07287828,6.48022E-05,0.102094792,0,0,0
7666,266272.8519,12/11/2010 14:39:38,1440.723658,2,20,0.550024807,3.917713642,17.43023281,17.21183243,70.02627883,64.07287828,6.48022E-05,0.102094792,0,0,0
7667,266302.867,12/11/2010 14:40:08,1470.738731,2,20,0.550024807,3.919171572,17.4348181,17.21183243,70.04424569,64.07287828,3.24249E-05,0.102094792,0,0,0
7668,266332.8821,12/11/2010 14:40:38,1500.753815,2,20,0.550024807,3.920791388,17.43940334,17.21183243,70.06221996,64.07287828,3.23772E-05,0.102094792,0,0,0
7669,266362.8971,12/11/2010 14:41:08,1530.768901,2,20,0.550024807,3.922573328,17.44398853,17.21183243,70.08020156,64.07287828,6.48022E-05,0.102094792,0,0,0
7670,266392.9123,12/11/2010 14:41:38,1560.784059,2,20,0.549664915,3.924031258,17.44857388,17.21183243,70.09819143,64.07287828,0,0.102094792,0,0,0
7671,266422.9274,12/11/2010 14:42:08,1590.799208,2,20,0.549844861,3.925813198,17.45315911,17.21183243,70.11618846,64.07287828,3.23772E-05,0.102094792,0,0,0
7672,266452.9424,12/11/2010 14:42:38,1620.81416,2,20,0.550024807,3.927595139,17.45774435,17.21183243,70.13419305,64.07287828,6.48022E-05,0.102094792,0,0,0
7673,266482.9574,12/11/2010 14:43:08,1650.829206,2,20,0.549844861,3.929053068,17.46232963,17.21183243,70.15220541,64.07287828,3.24249E-05,0.102094792,0,0,0
7674,266512.9725,12/11/2010 14:43:38,1680.844271,2,20,0.549844861,3.930835009,17.46691487,17.21183243,70.17022523,64.07287828,3.24249E-05,0.102094792,0,0,0
7675,266542.9878,12/11/2010 14:44:08,1710.859511,2,20,0.549844861,3.932454824,17.4715001,17.21183243,70.18825265,64.07287828,6.48022E-05,0.102094792,0,0,0
7676,266573.0027,12/11/2010 14:44:38,1740.874435,2,20,0.549844861,3.934074879,17.47608534,17.21183243,70.20628775,64.07287828,3.24249E-05,0.102094792,0,0,0
